product_id,name,category,manufacturing_plant_id,manufacturing_country,bill_of_materials,production_volume_per_month,unit_price_usd,regulatory_class,fda_approved,ce_marked,shelf_life_months,weight_kg,dimensions_cm
PRD_4894D175,Infusion Pump,Therapeutic,PLT_606BA8A6,Italy,"[{'material_id': 'MAT_1FC07F8B', 'material_name': 'Optical Fibers', 'quantity_per_unit': 6.096, 'unit_of_measure': 'pieces', 'cost_per_unit': 161.77}, {'material_id': 'MAT_62BE7AFD', 'material_name': 'Medical Grade Silicone', 'quantity_per_unit': 5.992, 'unit_of_measure': 'meters', 'cost_per_unit': 237.02}, {'material_id': 'MAT_1AD425E5', 'material_name': 'Polyethylene', 'quantity_per_unit': 7.082, 'unit_of_measure': 'meters', 'cost_per_unit': 317.24}, {'material_id': 'MAT_EA7BCA9A', 'material_name': 'Pharmaceutical Excipients', 'quantity_per_unit': 7.127, 'unit_of_measure': 'meters', 'cost_per_unit': 53.42}, {'material_id': 'MAT_84E14B61', 'material_name': 'Active Pharmaceutical Ingredients', 'quantity_per_unit': 4.197, 'unit_of_measure': 'liters', 'cost_per_unit': 241.72}, {'material_id': 'MAT_41318529', 'material_name': 'Stainless Steel 316L', 'quantity_per_unit': 8.783, 'unit_of_measure': 'meters', 'cost_per_unit': 233.39}, {'material_id': 'MAT_D5BB58A9', 'material_name': 'PEEK Polymer', 'quantity_per_unit': 4.574, 'unit_of_measure': 'meters', 'cost_per_unit': 282.72}, {'material_id': 'MAT_0EDCA270', 'material_name': 'PVC Medical Grade', 'quantity_per_unit': 2.24, 'unit_of_measure': 'meters', 'cost_per_unit': 167.7}, {'material_id': 'MAT_B5D80630', 'material_name': 'Medical Grade Silicone', 'quantity_per_unit': 1.833, 'unit_of_measure': 'meters', 'cost_per_unit': 457.41}, {'material_id': 'MAT_37362FCD', 'material_name': 'Pharmaceutical Excipients', 'quantity_per_unit': 7.871, 'unit_of_measure': 'pieces', 'cost_per_unit': 386.28}, {'material_id': 'MAT_34DE9A63', 'material_name': 'Active Pharmaceutical Ingredients', 'quantity_per_unit': 9.142, 'unit_of_measure': 'liters', 'cost_per_unit': 398.98}, {'material_id': 'MAT_FEC73796', 'material_name': 'Latex', 'quantity_per_unit': 5.109, 'unit_of_measure': 'liters', 'cost_per_unit': 322.63}, {'material_id': 'MAT_E2F668BE', 'material_name': 'PVC Medical Grade', 'quantity_per_unit': 9.059, 'unit_of_measure': 'pieces', 'cost_per_unit': 89.23}]",1658,357637,Class II,False,False,30,384.76,"{'length': 35, 'width': 142, 'height': 91}"
PRD_C8398179,Infusion Pump,Therapeutic,PLT_D9E1EBC4,Philippines,"[{'material_id': 'MAT_1AD425E5', 'material_name': 'Polyethylene', 'quantity_per_unit': 3.179, 'unit_of_measure': 'kg', 'cost_per_unit': 317.24}, {'material_id': 'MAT_D056E567', 'material_name': 'Medical Grade Silicone', 'quantity_per_unit': 6.902, 'unit_of_measure': 'kg', 'cost_per_unit': 127.87}, {'material_id': 'MAT_8C9FF9C9', 'material_name': 'Aluminum', 'quantity_per_unit': 3.4, 'unit_of_measure': 'kg', 'cost_per_unit': 255.65}, {'material_id': 'MAT_667DDDE5', 'material_name': 'Electronic Components', 'quantity_per_unit': 1.121, 'unit_of_measure': 'meters', 'cost_per_unit': 2.72}, {'material_id': 'MAT_DB34572B', 'material_name': 'Circuit Boards', 'quantity_per_unit': 0.323, 'unit_of_measure': 'meters', 'cost_per_unit': 375.03}, {'material_id': 'MAT_646E78D0', 'material_name': 'Polycarbonate Resin', 'quantity_per_unit': 6.425, 'unit_of_measure': 'pieces', 'cost_per_unit': 472.62}, {'material_id': 'MAT_2C61E357', 'material_name': 'Medical Grade Silicone', 'quantity_per_unit': 3.277, 'unit_of_measure': 'pieces', 'cost_per_unit': 313.18}]",2447,291088,Class III,False,False,97,58.91,"{'length': 48, 'width': 50, 'height': 40}"
PRD_1588B3D7,Dental X-Ray,Other,PLT_92234598,Indonesia,"[{'material_id': 'MAT_92813F53', 'material_name': 'Optical Fibers', 'quantity_per_unit': 6.171, 'unit_of_measure': 'meters', 'cost_per_unit': 441.13}, {'material_id': 'MAT_FD206E98', 'material_name': 'Lithium Batteries', 'quantity_per_unit': 5.452, 'unit_of_measure': 'kg', 'cost_per_unit': 288.92}, {'material_id': 'MAT_D5F932C4', 'material_name': 'Polycarbonate Resin', 'quantity_per_unit': 1.388, 'unit_of_measure': 'liters', 'cost_per_unit': 360.3}, {'material_id': 'MAT_1AD425E5', 'material_name': 'Polyethylene', 'quantity_per_unit': 9.043, 'unit_of_measure': 'kg', 'cost_per_unit': 317.24}, {'material_id': 'MAT_B0142991', 'material_name': 'Optical Fibers', 'quantity_per_unit': 1.149, 'unit_of_measure': 'kg', 'cost_per_unit': 394.26}, {'material_id': 'MAT_E8F825DA', 'material_name': 'Pharmaceutical Excipients', 'quantity_per_unit': 0.953, 'unit_of_measure': 'liters', 'cost_per_unit': 208.28}, {'material_id': 'MAT_76753E2A', 'material_name': 'Glass Vials', 'quantity_per_unit': 1.872, 'unit_of_measure': 'liters', 'cost_per_unit': 224.81}, {'material_id': 'MAT_64D1E275', 'material_name': 'PVC Medical Grade', 'quantity_per_unit': 6.202, 'unit_of_measure': 'meters', 'cost_per_unit': 68.18}, {'material_id': 'MAT_6D8E6733', 'material_name': 'PEEK Polymer', 'quantity_per_unit': 3.39, 'unit_of_measure': 'pieces', 'cost_per_unit': 126.58}, {'material_id': 'MAT_E2F668BE', 'material_name': 'PVC Medical Grade', 'quantity_per_unit': 7.158, 'unit_of_measure': 'kg', 'cost_per_unit': 89.23}, {'material_id': 'MAT_B0A0CE52', 'material_name': 'Polypropylene', 'quantity_per_unit': 9.739, 'unit_of_measure': 'liters', 'cost_per_unit': 207.2}, {'material_id': 'MAT_FEC73796', 'material_name': 'Latex', 'quantity_per_unit': 5.721, 'unit_of_measure': 'kg', 'cost_per_unit': 322.63}, {'material_id': 'MAT_D056E567', 'material_name': 'Medical Grade Silicone', 'quantity_per_unit': 8.147, 'unit_of_measure': 'liters', 'cost_per_unit': 127.87}, {'material_id': 'MAT_D5BB58A9', 'material_name': 'PEEK Polymer', 'quantity_per_unit': 1.063, 'unit_of_measure': 'meters', 'cost_per_unit': 282.72}]",3912,494403,Class I,True,True,90,129.1,"{'length': 103, 'width': 110, 'height': 28}"
PRD_17BBBF26,Mammography System,Imaging,PLT_2575287C,United Kingdom,"[{'material_id': 'MAT_B5D80630', 'material_name': 'Medical Grade Silicone', 'quantity_per_unit': 4.116, 'unit_of_measure': 'kg', 'cost_per_unit': 457.41}, {'material_id': 'MAT_41318529', 'material_name': 'Stainless Steel 316L', 'quantity_per_unit': 3.326, 'unit_of_measure': 'kg', 'cost_per_unit': 233.39}, {'material_id': 'MAT_A72708C8', 'material_name': 'Rare Earth Magnets', 'quantity_per_unit': 7.945, 'unit_of_measure': 'liters', 'cost_per_unit': 432.71}, {'material_id': 'MAT_646E78D0', 'material_name': 'Polycarbonate Resin', 'quantity_per_unit': 4.068, 'unit_of_measure': 'liters', 'cost_per_unit': 472.62}, {'material_id': 'MAT_E8F825DA', 'material_name': 'Pharmaceutical Excipients', 'quantity_per_unit': 2.462, 'unit_of_measure': 'pieces', 'cost_per_unit': 208.28}, {'material_id': 'MAT_28A807D3', 'material_name': 'Rare Earth Magnets', 'quantity_per_unit': 5.525, 'unit_of_measure': 'liters', 'cost_per_unit': 430.59}, {'material_id': 'MAT_333A71D8', 'material_name': 'Rare Earth Magnets', 'quantity_per_unit': 3.9, 'unit_of_measure': 'meters', 'cost_per_unit': 149.21}, {'material_id': 'MAT_FEC73796', 'material_name': 'Latex', 'quantity_per_unit': 2.162, 'unit_of_measure': 'liters', 'cost_per_unit': 322.63}, {'material_id': 'MAT_E2F668BE', 'material_name': 'PVC Medical Grade', 'quantity_per_unit': 7.865, 'unit_of_measure': 'liters', 'cost_per_unit': 89.23}, {'material_id': 'MAT_A4B08C11', 'material_name': 'Optical Fibers', 'quantity_per_unit': 5.715, 'unit_of_measure': 'meters', 'cost_per_unit': 220.92}, {'material_id': 'MAT_6749A1F4', 'material_name': 'Polycarbonate Resin', 'quantity_per_unit': 5.491, 'unit_of_measure': 'pieces', 'cost_per_unit': 329.81}, {'material_id': 'MAT_D5F932C4', 'material_name': 'Polycarbonate Resin', 'quantity_per_unit': 1.814, 'unit_of_measure': 'kg', 'cost_per_unit': 360.3}]",4803,878394,Class II,True,False,53,277.59,"{'length': 123, 'width': 55, 'height': 44}"
PRD_68523341,Mammography System,Imaging,PLT_545DB33B,Singapore,"[{'material_id': 'MAT_41318529', 'material_name': 'Stainless Steel 316L', 'quantity_per_unit': 6.643, 'unit_of_measure': 'liters', 'cost_per_unit': 233.39}, {'material_id': 'MAT_D5F932C4', 'material_name': 'Polycarbonate Resin', 'quantity_per_unit': 5.359, 'unit_of_measure': 'liters', 'cost_per_unit': 360.3}, {'material_id': 'MAT_34DE9A63', 'material_name': 'Active Pharmaceutical Ingredients', 'quantity_per_unit': 6.194, 'unit_of_measure': 'liters', 'cost_per_unit': 398.98}, {'material_id': 'MAT_105587D0', 'material_name': 'Pharmaceutical Excipients', 'quantity_per_unit': 2.037, 'unit_of_measure': 'meters', 'cost_per_unit': 328.97}, {'material_id': 'MAT_9FC44B01', 'material_name': 'Lithium Batteries', 'quantity_per_unit': 3.067, 'unit_of_measure': 'meters', 'cost_per_unit': 459.42}, {'material_id': 'MAT_54A83A41', 'material_name': 'Titanium Alloy', 'quantity_per_unit': 9.193, 'unit_of_measure': 'liters', 'cost_per_unit': 481.06}, {'material_id': 'MAT_D21EFEFD', 'material_name': 'Stainless Steel 316L', 'quantity_per_unit': 7.206, 'unit_of_measure': 'meters', 'cost_per_unit': 276.88}, {'material_id': 'MAT_28160D04', 'material_name': 'Polypropylene', 'quantity_per_unit': 9.904, 'unit_of_measure': 'kg', 'cost_per_unit': 77.53}, {'material_id': 'MAT_4491B839', 'material_name': 'Polycarbonate Resin', 'quantity_per_unit': 6.154, 'unit_of_measure': 'liters', 'cost_per_unit': 268.1}, {'material_id': 'MAT_2C61E357', 'material_name': 'Medical Grade Silicone', 'quantity_per_unit': 8.492, 'unit_of_measure': 'meters', 'cost_per_unit': 313.18}, {'material_id': 'MAT_6D8E6733', 'material_name': 'PEEK Polymer', 'quantity_per_unit': 0.718, 'unit_of_measure': 'kg', 'cost_per_unit': 126.58}]",106,738520,Class III,False,True,48,432.85,"{'length': 70, 'width': 120, 'height': 94}"
PRD_01094CE6,Mammography System,Imaging,PLT_01933692,Canada,"[{'material_id': 'MAT_6445FF99', 'material_name': 'Electronic Components', 'quantity_per_unit': 3.667, 'unit_of_measure': 'liters', 'cost_per_unit': 183.21}, {'material_id': 'MAT_76753E2A', 'material_name': 'Glass Vials', 'quantity_per_unit': 1.627, 'unit_of_measure': 'pieces', 'cost_per_unit': 224.81}, {'material_id': 'MAT_34DE9A63', 'material_name': 'Active Pharmaceutical Ingredients', 'quantity_per_unit': 1.429, 'unit_of_measure': 'kg', 'cost_per_unit': 398.98}, {'material_id': 'MAT_5D8DB786', 'material_name': 'Electronic Components', 'quantity_per_unit': 6.519, 'unit_of_measure': 'pieces', 'cost_per_unit': 298.69}, {'material_id': 'MAT_8F18F31B', 'material_name': 'Optical Fibers', 'quantity_per_unit': 7.241, 'unit_of_measure': 'liters', 'cost_per_unit': 186.24}, {'material_id': 'MAT_D06A8F61', 'material_name': 'Aluminum', 'quantity_per_unit': 6.613, 'unit_of_measure': 'pieces', 'cost_per_unit': 242.56}, {'material_id': 'MAT_28160D04', 'material_name': 'Polypropylene', 'quantity_per_unit': 0.938, 'unit_of_measure': 'liters', 'cost_per_unit': 77.53}, {'material_id': 'MAT_C6F670D7', 'material_name': 'Latex', 'quantity_per_unit': 8.616, 'unit_of_measure': 'liters', 'cost_per_unit': 450.69}, {'material_id': 'MAT_A72708C8', 'material_name': 'Rare Earth Magnets', 'quantity_per_unit': 6.27, 'unit_of_measure': 'liters', 'cost_per_unit': 432.71}, {'material_id': 'MAT_4491B839', 'material_name': 'Polycarbonate Resin', 'quantity_per_unit': 5.143, 'unit_of_measure': 'liters', 'cost_per_unit': 268.1}, {'material_id': 'MAT_7E5E72B6', 'material_name': 'Nitrile Rubber', 'quantity_per_unit': 3.909, 'unit_of_measure': 'pieces', 'cost_per_unit': 81.64}, {'material_id': 'MAT_667DDDE5', 'material_name': 'Electronic Components', 'quantity_per_unit': 1.939, 'unit_of_measure': 'kg', 'cost_per_unit': 2.72}, {'material_id': 'MAT_15A3DDA5', 'material_name': 'Copper Wire', 'quantity_per_unit': 5.822, 'unit_of_measure': 'pieces', 'cost_per_unit': 194.54}, {'material_id': 'MAT_333A71D8', 'material_name': 'Rare Earth Magnets', 'quantity_per_unit': 7.15, 'unit_of_measure': 'meters', 'cost_per_unit': 149.21}]",3465,972573,Class III,False,True,16,284.12,"{'length': 190, 'width': 104, 'height': 19}"
PRD_D27E2651,PET Scanner,Imaging,PLT_D1E2EC39,Indonesia,"[{'material_id': 'MAT_0EDCA270', 'material_name': 'PVC Medical Grade', 'quantity_per_unit': 7.807, 'unit_of_measure': 'liters', 'cost_per_unit': 167.7}, {'material_id': 'MAT_333A71D8', 'material_name': 'Rare Earth Magnets', 'quantity_per_unit': 4.595, 'unit_of_measure': 'liters', 'cost_per_unit': 149.21}, {'material_id': 'MAT_DB34572B', 'material_name': 'Circuit Boards', 'quantity_per_unit': 5.782, 'unit_of_measure': 'meters', 'cost_per_unit': 375.03}, {'material_id': 'MAT_F36270DD', 'material_name': 'Stainless Steel 316L', 'quantity_per_unit': 4.268, 'unit_of_measure': 'meters', 'cost_per_unit': 156.8}, {'material_id': 'MAT_8F18F31B', 'material_name': 'Optical Fibers', 'quantity_per_unit': 2.963, 'unit_of_measure': 'kg', 'cost_per_unit': 186.24}, {'material_id': 'MAT_D21EFEFD', 'material_name': 'Stainless Steel 316L', 'quantity_per_unit': 6.981, 'unit_of_measure': 'meters', 'cost_per_unit': 276.88}, {'material_id': 'MAT_B0A0CE52', 'material_name': 'Polypropylene', 'quantity_per_unit': 7.297, 'unit_of_measure': 'meters', 'cost_per_unit': 207.2}, {'material_id': 'MAT_A72708C8', 'material_name': 'Rare Earth Magnets', 'quantity_per_unit': 0.708, 'unit_of_measure': 'liters', 'cost_per_unit': 432.71}, {'material_id': 'MAT_36D913E1', 'material_name': 'Stainless Steel 316L', 'quantity_per_unit': 5.824, 'unit_of_measure': 'kg', 'cost_per_unit': 401.51}, {'material_id': 'MAT_F6AD1147', 'material_name': 'Glass Vials', 'quantity_per_unit': 6.598, 'unit_of_measure': 'meters', 'cost_per_unit': 70.02}, {'material_id': 'MAT_F5549973', 'material_name': 'Titanium Alloy', 'quantity_per_unit': 8.108, 'unit_of_measure': 'kg', 'cost_per_unit': 434.8}, {'material_id': 'MAT_37362FCD', 'material_name': 'Pharmaceutical Excipients', 'quantity_per_unit': 2.939, 'unit_of_measure': 'kg', 'cost_per_unit': 386.28}, {'material_id': 'MAT_64D1E275', 'material_name': 'PVC Medical Grade', 'quantity_per_unit': 1.356, 'unit_of_measure': 'kg', 'cost_per_unit': 68.18}]",2376,265294,Class I,False,False,44,7.2,"{'length': 38, 'width': 54, 'height': 80}"
PRD_4DB0C8F7,PET Scanner,Imaging,PLT_ED75CC70,India,"[{'material_id': 'MAT_53C6B315', 'material_name': 'Aluminum', 'quantity_per_unit': 8.014, 'unit_of_measure': 'kg', 'cost_per_unit': 16.83}, {'material_id': 'MAT_E7C72285', 'material_name': 'Active Pharmaceutical Ingredients', 'quantity_per_unit': 3.494, 'unit_of_measure': 'kg', 'cost_per_unit': 465.0}, {'material_id': 'MAT_C6F670D7', 'material_name': 'Latex', 'quantity_per_unit': 9.677, 'unit_of_measure': 'pieces', 'cost_per_unit': 450.69}, {'material_id': 'MAT_8E1AD9C4', 'material_name': 'PVC Medical Grade', 'quantity_per_unit': 8.392, 'unit_of_measure': 'liters', 'cost_per_unit': 180.88}, {'material_id': 'MAT_AD1F96C4', 'material_name': 'Polypropylene', 'quantity_per_unit': 7.727, 'unit_of_measure': 'pieces', 'cost_per_unit': 45.26}, {'material_id': 'MAT_AA60F6FB', 'material_name': 'Lithium Batteries', 'quantity_per_unit': 6.641, 'unit_of_measure': 'pieces', 'cost_per_unit': 162.16}, {'material_id': 'MAT_967816F8', 'material_name': 'Nitrile Rubber', 'quantity_per_unit': 2.187, 'unit_of_measure': 'meters', 'cost_per_unit': 8.32}]",545,674459,Class II,True,True,33,232.06,"{'length': 131, 'width': 87, 'height': 65}"
PRD_B512BF05,PET Scanner,Imaging,PLT_DDE54B67,India,"[{'material_id': 'MAT_AB16F8C0', 'material_name': 'Polypropylene', 'quantity_per_unit': 3.225, 'unit_of_measure': 'kg', 'cost_per_unit': 44.1}, {'material_id': 'MAT_34DE9A63', 'material_name': 'Active Pharmaceutical Ingredients', 'quantity_per_unit': 1.064, 'unit_of_measure': 'meters', 'cost_per_unit': 398.98}, {'material_id': 'MAT_667DDDE5', 'material_name': 'Electronic Components', 'quantity_per_unit': 9.566, 'unit_of_measure': 'liters', 'cost_per_unit': 2.72}, {'material_id': 'MAT_A72708C8', 'material_name': 'Rare Earth Magnets', 'quantity_per_unit': 6.144, 'unit_of_measure': 'meters', 'cost_per_unit': 432.71}, {'material_id': 'MAT_8E1AD9C4', 'material_name': 'PVC Medical Grade', 'quantity_per_unit': 3.416, 'unit_of_measure': 'meters', 'cost_per_unit': 180.88}, {'material_id': 'MAT_6D8E6733', 'material_name': 'PEEK Polymer', 'quantity_per_unit': 8.043, 'unit_of_measure': 'meters', 'cost_per_unit': 126.58}, {'material_id': 'MAT_716E9167', 'material_name': 'Circuit Boards', 'quantity_per_unit': 6.578, 'unit_of_measure': 'liters', 'cost_per_unit': 47.02}, {'material_id': 'MAT_D06A8F61', 'material_name': 'Aluminum', 'quantity_per_unit': 4.665, 'unit_of_measure': 'pieces', 'cost_per_unit': 242.56}, {'material_id': 'MAT_C31580E4', 'material_name': 'Medical Grade Silicone', 'quantity_per_unit': 7.37, 'unit_of_measure': 'pieces', 'cost_per_unit': 159.71}, {'material_id': 'MAT_E2F668BE', 'material_name': 'PVC Medical Grade', 'quantity_per_unit': 5.248, 'unit_of_measure': 'pieces', 'cost_per_unit': 89.23}, {'material_id': 'MAT_53C6B315', 'material_name': 'Aluminum', 'quantity_per_unit': 3.201, 'unit_of_measure': 'kg', 'cost_per_unit': 16.83}, {'material_id': 'MAT_D23F6D6C', 'material_name': 'Ceramic Components', 'quantity_per_unit': 6.761, 'unit_of_measure': 'kg', 'cost_per_unit': 238.66}, {'material_id': 'MAT_37362FCD', 'material_name': 'Pharmaceutical Excipients', 'quantity_per_unit': 0.218, 'unit_of_measure': 'kg', 'cost_per_unit': 386.28}]",4402,109954,Class III,False,False,40,362.65,"{'length': 74, 'width': 59, 'height': 9}"
PRD_582C2E19,Endoscope,Surgical,PLT_272FC76A,Germany,"[{'material_id': 'MAT_28160D04', 'material_name': 'Polypropylene', 'quantity_per_unit': 6.598, 'unit_of_measure': 'pieces', 'cost_per_unit': 77.53}, {'material_id': 'MAT_DC1112C9', 'material_name': 'Polycarbonate Resin', 'quantity_per_unit': 8.97, 'unit_of_measure': 'pieces', 'cost_per_unit': 34.45}, {'material_id': 'MAT_D21EFEFD', 'material_name': 'Stainless Steel 316L', 'quantity_per_unit': 2.608, 'unit_of_measure': 'liters', 'cost_per_unit': 276.88}, {'material_id': 'MAT_6749A1F4', 'material_name': 'Polycarbonate Resin', 'quantity_per_unit': 6.639, 'unit_of_measure': 'kg', 'cost_per_unit': 329.81}, {'material_id': 'MAT_34DE9A63', 'material_name': 'Active Pharmaceutical Ingredients', 'quantity_per_unit': 6.424, 'unit_of_measure': 'meters', 'cost_per_unit': 398.98}]",3597,726846,Class III,False,False,32,390.39,"{'length': 80, 'width': 25, 'height': 53}"
PRD_1A8898DD,Surgical Instruments,Surgical,PLT_2575287C,United Kingdom,"[{'material_id': 'MAT_8E1AD9C4', 'material_name': 'PVC Medical Grade', 'quantity_per_unit': 1.173, 'unit_of_measure': 'liters', 'cost_per_unit': 180.88}, {'material_id': 'MAT_C6F670D7', 'material_name': 'Latex', 'quantity_per_unit': 2.262, 'unit_of_measure': 'kg', 'cost_per_unit': 450.69}, {'material_id': 'MAT_A14A6D0A', 'material_name': 'Aluminum', 'quantity_per_unit': 9.135, 'unit_of_measure': 'meters', 'cost_per_unit': 208.11}, {'material_id': 'MAT_41318529', 'material_name': 'Stainless Steel 316L', 'quantity_per_unit': 1.123, 'unit_of_measure': 'kg', 'cost_per_unit': 233.39}, {'material_id': 'MAT_AA60F6FB', 'material_name': 'Lithium Batteries', 'quantity_per_unit': 0.797, 'unit_of_measure': 'meters', 'cost_per_unit': 162.16}, {'material_id': 'MAT_0967BDE5', 'material_name': 'Polyethylene', 'quantity_per_unit': 7.795, 'unit_of_measure': 'kg', 'cost_per_unit': 27.32}, {'material_id': 'MAT_6445FF99', 'material_name': 'Electronic Components', 'quantity_per_unit': 8.975, 'unit_of_measure': 'pieces', 'cost_per_unit': 183.21}, {'material_id': 'MAT_D23F6D6C', 'material_name': 'Ceramic Components', 'quantity_per_unit': 6.563, 'unit_of_measure': 'kg', 'cost_per_unit': 238.66}, {'material_id': 'MAT_A4B08C11', 'material_name': 'Optical Fibers', 'quantity_per_unit': 9.336, 'unit_of_measure': 'liters', 'cost_per_unit': 220.92}]",2282,159971,Class III,False,False,85,1.95,"{'length': 191, 'width': 135, 'height': 66}"
PRD_8BF8D6D2,Surgical Instruments,Surgical,PLT_4D33CFEA,Belgium,"[{'material_id': 'MAT_5D8DB786', 'material_name': 'Electronic Components', 'quantity_per_unit': 4.066, 'unit_of_measure': 'kg', 'cost_per_unit': 298.69}, {'material_id': 'MAT_41318529', 'material_name': 'Stainless Steel 316L', 'quantity_per_unit': 3.717, 'unit_of_measure': 'meters', 'cost_per_unit': 233.39}, {'material_id': 'MAT_B0142991', 'material_name': 'Optical Fibers', 'quantity_per_unit': 0.897, 'unit_of_measure': 'liters', 'cost_per_unit': 394.26}, {'material_id': 'MAT_C86BAEED', 'material_name': 'Polypropylene', 'quantity_per_unit': 7.628, 'unit_of_measure': 'meters', 'cost_per_unit': 3.1}, {'material_id': 'MAT_2C61E357', 'material_name': 'Medical Grade Silicone', 'quantity_per_unit': 6.513, 'unit_of_measure': 'pieces', 'cost_per_unit': 313.18}, {'material_id': 'MAT_667DDDE5', 'material_name': 'Electronic Components', 'quantity_per_unit': 5.589, 'unit_of_measure': 'liters', 'cost_per_unit': 2.72}, {'material_id': 'MAT_28A807D3', 'material_name': 'Rare Earth Magnets', 'quantity_per_unit': 6.641, 'unit_of_measure': 'meters', 'cost_per_unit': 430.59}, {'material_id': 'MAT_DC1112C9', 'material_name': 'Polycarbonate Resin', 'quantity_per_unit': 6.989, 'unit_of_measure': 'kg', 'cost_per_unit': 34.45}, {'material_id': 'MAT_84E14B61', 'material_name': 'Active Pharmaceutical Ingredients', 'quantity_per_unit': 6.343, 'unit_of_measure': 'meters', 'cost_per_unit': 241.72}, {'material_id': 'MAT_EA7BCA9A', 'material_name': 'Pharmaceutical Excipients', 'quantity_per_unit': 4.916, 'unit_of_measure': 'liters', 'cost_per_unit': 53.42}, {'material_id': 'MAT_9AEEC909', 'material_name': 'Glass Vials', 'quantity_per_unit': 7.38, 'unit_of_measure': 'pieces', 'cost_per_unit': 471.52}]",392,203472,Class I,True,False,61,31.59,"{'length': 148, 'width': 88, 'height': 68}"
